Participant ID,rank,smiles,Enamine catalog ID,mol_weight,logP,PAINS passed [y/n],Method,MMGBSA,Wim Recc.,Jude Recc.,Vina Score,Pharmaco score
1972,,CC(C)c1ccc(C2(C(=O)Nc3cccc(C[NH+]4CCC(CO)CC4)c3)CCC2)cc1,m_22bbb____6914254____2442400,421.601,3.658,,infinisee REAL + MMGBSA  + amine,-31.03,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(Cc1ccccc1)CC1CCC1,m_2708baa____4833158____23988134,420.617,4.157,,infinisee REAL + MMGBSA  + amine,-51.98,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)N(Cc3ccccc3)CC(C)(C)C)cc2)CC1,m_2708baa____907032____3308284,422.633,4.259,,infinisee REAL + MMGBSA  + amine,-14.94,,,,
1972,,CC(C)CN(Cc1ccccc1F)C(=O)NCc1ccccc1C[NH+]1C[C@H](C)C[C@@H](C)C1,m_2708baa____907258____2248152,440.623,4.254,,infinisee REAL + MMGBSA  + amine,-43.41,,,,
1972,,CC(C)C[C@@H](NC(=O)NCc1ccccc1C[NH+]1CCCCCC1)c1ccccc1,m_2708baa____4833158____911390,408.606,4.232,,infinisee REAL + MMGBSA  + amine,-52.82,,,,
1972,,Cc1cccc(CN(CC(C)C)C(=O)NCc2cccc(C[NH+]3CCC(C)CC3)c2)c1,m_2708baa____3071132____2247400,422.633,4.178,,infinisee REAL + MMGBSA  + amine,-18.66,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N[C@@H](c1ccccc1)C1CCCC1,m_2430bbb____6493264____2082906,427.009,4.962,,infinisee REAL + MMGBSA  + amine,-60.61,,,,
1972,,C[C@@H](N(Cc1ccccc1)C(=O)NCc1ccccc1C[NH+]1CCCCCC1)C(C)(C)C,m_2708baa____4833158____8901598,436.66,4.792,,infinisee REAL + MMGBSA  + amine,-47.23,,,,
1972,,CCCN(Cc1ccccc1Br)C(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____2241444,473.476,4.53,,infinisee REAL + MMGBSA  + amine,-47.13,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)Nc2cc(C(F)(F)F)ccc2N2CCCC2)C1,m_2708caa____907258____910858,489.602,4.688,,infinisee REAL + MMGBSA  + amine,-41.18,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N[C@@H](c1ccc(F)cc1)C1CCCC1,m_2430bbb____6493264____2080826,444.999,5.101,,infinisee REAL + MMGBSA  + amine,-55.09,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N[C@@H](c1cccc(F)c1)C1CCCC1,m_2708baa____4833158____7026140,438.607,4.515,,infinisee REAL + MMGBSA  + amine,-61.6,,,,
1972,,CC(=O)N1CCN(c2ccccc2CNC(=O)NCc2cccc(C[NH+]3CCCCCC3)c2)CC1,m_2708baa____2307424____2690628,478.657,2.313,,infinisee REAL + MMGBSA  + amine,-38.09,,,,
1972,,O=C1CCN(Cc2ccc(N3CCN(c4ncccn4)CC3)c(F)c2)C(=O)N1Cc1ccccc1C[NH+]1CCCCCC1,m_277130aaa____15460904____15468334____14751406,586.732,3.256,,infinisee REAL + MMGBSA  + amine,-35.24,,,,
1972,,CC(C)CN(Cc1cccc(C(F)(F)F)c1)C(=O)NCc1ccccc1C[N@@H+]1CCC[C@@H](C)C1,m_2708baa____907048____12215300,476.603,4.888,,infinisee REAL + MMGBSA  + amine,-33.07,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)Nc1cc(C(F)(F)F)ccc1N1CCCC1,m_2708caa____4833158____910858,475.576,4.586,,infinisee REAL + MMGBSA  + amine,-41.09,,,,
1972,,CC(C)CN(Cc1ccccc1)C(=O)NCc1ccccc1C[N@H+]1CCCC[C@H]1C,m_2708baa____907038____2248180,408.606,4.012,,infinisee REAL + MMGBSA  + amine,-48.72,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N(Cc2ccccc2Br)C2CC2)C1,m_2708baa____907258____23982738,485.487,4.384,,infinisee REAL + MMGBSA  + amine,-39.74,,,,
1972,,CC[C@@H](C)Oc1ccccc1/C=C/C(=O)NCc1ccccc1C[N@@H+]1CCC[C@@H](C)C1,m_22bbg____768502____13219688,421.601,4.008,,infinisee REAL + MMGBSA  + amine,-44.33,,,,
1972,,CC(C)(C)C[C@@H](NC(=O)Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)c1ccc(F)cc1,m_2430bbb____6493264____5637402,447.015,5.347,,infinisee REAL + MMGBSA  + amine,-63.73,,,,
1972,,CCCC[C@@](C)(NC(=O)NCc1ccccc1C[NH+]1CCCCCC1)c1cccc(Br)c1,m_2708caa____4833158____9600412,501.529,5.313,,infinisee REAL + MMGBSA  + amine,-40.37,,,,
1972,,CC(C)CN(Cc1ccc(F)cc1F)C(=O)NCc1ccccc1C[NH+]1C[C@H](C)C[C@@H](C)C1,m_2708baa____907258____2247204,458.613,4.393,,infinisee REAL + MMGBSA  + amine,-40.39,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N[C@@H](c1cccc(C(F)(F)F)c1)C1CC1,m_2708baa____4833158____8166488,460.561,4.615,,infinisee REAL + MMGBSA  + amine,-49.58,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)Nc1ccccc1[C@H]1CCOC1,m_2430bbb____6493264____19660868,414.954,4.057,,infinisee REAL + MMGBSA  + amine,-60.31,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)N(Cc3ccc(C(N)=O)cc3F)C3CC3)cc2)C1,m_2708caa____907046____10430388,453.579,2.614,,infinisee REAL + MMGBSA  + amine,-36.54,,,,
1972,,C[C@H](CCO)N(Cc1ccccc1)C(=O)NCc1cccc(C[NH+]2CCCCCC2)c1,m_2708baa____2307424____23980456,424.605,3.128,,infinisee REAL + MMGBSA  + amine,-48.12,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(C[C@H](O)c3ccc(F)cc3)C3CC3)cc2)C1,m_2708baa____907256____6584270,454.606,3.294,,infinisee REAL + MMGBSA  + amine,-52.43,,,,
1972,,COC(=O)C1(c2cccc(NC(=O)Nc3ccc(C[NH+]4CCN(C)CC4)c(C(F)(F)F)c3)c2)CCC1,m_2430bbb____16761852____22586094,506.566,1.857,,infinisee REAL + MMGBSA  + amine,-57.6,,,,
1972,,Cc1ccccc1[C@@H](C)N(CC(C)C)C(=O)NCc1ccccc1C[N@H+]1CCCC[C@H]1C,m_2708caa____907038____9967178,436.66,4.881,,infinisee REAL + MMGBSA  + amine,-34.1,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N[C@@H](c1ccccc1F)C1CCCC1,m_2430bbb____6493264____6958120,444.999,5.101,,infinisee REAL + MMGBSA  + amine,-61.23,,,,
1972,,C[C@H](CCCO)N(Cc1ccccc1F)C(=O)NCc1ccc(C[NH+]2CCCCCC2)cc1,m_2708baa____20619128____23984324,456.622,3.657,,infinisee REAL + MMGBSA  + amine,-15.95,,,,
1972,,CC(C)CN(C(=O)NCc1ccccc1C[N@@H+]1CCC[C@@H](C)C1)[C@H](C)c1ccccc1Cl,m_2708caa____907048____9967198,457.078,5.084,,infinisee REAL + MMGBSA  + amine,-34.31,,,,
1972,,CC(C)N(Cc1ccccc1F)C(=O)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1,m_2430bbb____22525090____3305218,438.486,4.466,,infinisee REAL + MMGBSA  + amine,-58.08,,,,
1972,,CCCCN(Cc1cccc(C#N)c1)C(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____2250674,433.616,4.029,,infinisee REAL + MMGBSA  + amine,-59.02,,,,
1972,,CCCCOc1ccccc1NC(=O)NCc1ccccc1C[N@@H+]1CCC[C@@H](C)C1,m_2708baa____907048____1161026,410.578,4.002,,infinisee REAL + MMGBSA  + amine,-53.21,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(CCc1ccc(F)cc1)C1CC1,m_2708baa____4833158____5001824,424.581,3.701,,infinisee REAL + MMGBSA  + amine,-40.62,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@H](CC(C)(C)C)c2ccccc2)C1,m_2708baa____907048____914900,422.633,4.478,,infinisee REAL + MMGBSA  + amine,-58.16,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)N(Cc1cccc(F)c1)C1CCCC1,m_2430cab____22525090____7024868,464.524,5.0,,infinisee REAL + MMGBSA  + amine,-48.4,,,,
1972,,C[C@H](c1ccccc1)N(CC1CCC1)C(=O)NCc1ccccc1C[N@H+]1CCCC[C@H]1C,m_2708caa____907038____5532466,434.644,4.717,,infinisee REAL + MMGBSA  + amine,-54.2,,,,
1972,,CC1CC[NH+](Cc2cccc(CNC(=O)N(CC3CCC3)[C@H](C)c3ccccc3)c2)CC1,m_2708caa____3071132____5532466,434.644,4.574,,infinisee REAL + MMGBSA  + amine,-27.98,,,,
1972,,CCCCCN(Cc1ccccc1)C(=O)NCc1ccccc1C[N@@H+]1CCC[C@@H](C)C1,m_2708baa____907048____18321348,422.633,4.403,,infinisee REAL + MMGBSA  + amine,-36.02,,,,
1972,,CC(C)C[C@@H](NC(=O)NCc1ccccc1C[N@@H+]1CCC[C@@H](C)C1)c1ccccc1,m_2708baa____907048____911390,408.606,4.088,,infinisee REAL + MMGBSA  + amine,-55.97,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@H](CC(C)(C)C)c2ccc(F)cc2)C1,m_2708baa____907048____5637408,440.623,4.617,,infinisee REAL + MMGBSA  + amine,-45.39,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N[C@@H](c1cccc(C(F)(F)F)c1)C1CCC1,m_2430bbb____6493264____9966650,480.979,5.59,,infinisee REAL + MMGBSA  + amine,-52.24,,,,
1972,,O=C(Cc1ccccc1N1CCCC1=O)Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1,m_22bbb____6493254____12899814,426.965,3.217,,infinisee REAL + MMGBSA  + amine,-57.65,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(Cc1ccccc1F)C1CC1,m_2708baa____4833158____2990612,410.554,3.659,,infinisee REAL + MMGBSA  + amine,-45.94,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N[C@@H](c1ccc(Br)cc1)C1CC1,m_2430bbb____6493264____20627558,477.851,4.944,,infinisee REAL + MMGBSA  + amine,-52.65,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N(Cc2ccc(Cl)cc2)[C@H](C)Cc2cccs2)C1,m_2708baa____907048____5730018,511.149,5.559,,infinisee REAL + MMGBSA  + amine,-37.11,,,,
1972,,COc1ccc([C@H](NC(=O)Nc2ccc(Cl)c(C[NH+]3CCCCC3)c2)C2CCC2)cc1,m_2430bbb____6493264____13228840,443.008,4.58,,infinisee REAL + MMGBSA  + amine,-59.54,,,,
1972,,CCN(Cc1cccc2c1OCCO2)C(=O)Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1,m_2430bbb____6493264____3073596,444.98,3.734,,infinisee REAL + MMGBSA  + amine,-57.51,,,,
1972,,Cc1cc(CNC(=O)NCc2ccccc2C[N@@H+]2CCC[C@@H](C)C2)ccc1C1CC1,m_2708baa____907048____18715378,406.59,3.687,,infinisee REAL + MMGBSA  + amine,-44.93,,,,
1972,,O=C(NCc1ccc(C[NH+]2CCCCCC2)cc1)N(Cc1cccc(C(F)(F)F)c1)C1CC1,m_2708baa____20619128____24000564,460.561,4.538,,infinisee REAL + MMGBSA  + amine,-32.97,,,,
1972,,Cc1cc(CNC(=O)NCc2ccccc2C[N@H+]2CCCC[C@H]2C)cc(C2CC2)c1,m_2708baa____907038____23880214,406.59,3.829,,infinisee REAL + MMGBSA  + amine,-46.75,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N(Cc1cccc(Br)c1)C1CC1,m_2430bbb____6493264____2163036,477.851,4.868,,infinisee REAL + MMGBSA  + amine,-52.26,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@H](c2ccccc2)C2(CO)CCC2)C1,m_2708baa____907048____12545858,436.616,3.204,,infinisee REAL + MMGBSA  + amine,-56.96,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@@H](c2ccc(F)cc2)C2CC2)C1,m_2708baa____907048____15424762,410.554,3.591,,infinisee REAL + MMGBSA  + amine,-46.83,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N[C@@H](c1cccc(Cl)c1)C1CCCC1,m_2430bbb____6493264____7534234,461.454,5.615,,infinisee REAL + MMGBSA  + amine,-57.97,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N(CC2CCC2)[C@H](C)c2ccccc2)C1,m_2708caa____907258____5532466,448.671,4.82,,infinisee REAL + MMGBSA  + amine,-50.68,,,,
1972,,CC(=O)N1CCN(c2ccccc2CNC(=O)Nc2ccc(C[NH+]3CCCC3)c(C(F)(F)F)c2)CC1,m_2430cab____22525090____2672998,504.574,2.874,,infinisee REAL + MMGBSA  + amine,-59.17,,,,
